County Name,Year,County Pop.,Total DA Office Funding in 2018 $'s,DA Party,# DWI First Offense,# DWI Second Offense,# Misdemeanor Thefts,# Theft by Check,# Marijuana Possession,# Non-Marijuana Possession Drug Offenses,# Misedemeanor Family Violence Assault,# Misdemeanor Non-Family Violence Assault,# Traffic Offense,# Driving While License Suspended/Invalid,# Other Misdemeanors,# DWI First Offense Jail Sentences,# DWI First Offense Probation/Community Supervision Sentences,# DWI First Offense Fine Only Sentences,# DWI First Offense Other Sentences,# DWI Second Offense Jail Sentences,# DWI Second Offense Probation/Community Supervision Sentences,# DWI Second Offense Fine Only Sentences,# DWI Second Offense Other Sentences,# Misdemeanor Theft Jail Sentences,# Misdemeanor Theft Probation/Community Supervision Sentences,# Misdemeanor Theft Fine Only Sentences,# Misdemeanor Theft Other Sentences,# Theft by Check Jail Sentences,# Theft by Check Probation/Community Supervision Sentences,# Theft by Check Fine Only Sentences,# Theft by Check Other Sentences,# Marijuana Possession Jail Sentences,# Marijuana Possession Probation/Community Supervision Sentences,# Marijuana Possession Fine Only Sentences,# Marijuana Possession Other Sentences,# Non-Marijuana Possession Drug Offenses Jail Sentences,# Non-Marijuana Possession Drug Offenses Probation/Community Supervision Sentences,#Non-Marijuana Possession Drug Offenses Fine Only Sentences,# Non-Marijuana Possession Drug Offenses Other Sentences,# Misdemeanor Family Violence Assault Jail Sentences,# Misdemeanor Family Violence Assault Probation/Community Supervision Sentences,# Misdemeanor Family Violence Assault Fine Only Sentences,# Misdemeanor Family Violence Assault Other Sentences,# Misdemeanor Non-Family Violence Assault Jail Sentences,# Misdemeanor Non-Family Violence Assault Probation/Community Supervision Sentences,# Misdemeanor Non-Family Violence Assault Fine Only Sentences,# Misdemeanor Non-Family Violence Assault Other Sentences,# Traffic Offenses Jail Sentences,# Traffic Offenses Probation/Community Supervision Sentences,# Traffic Offenses Fine Only Sentences,# Traffic Offenses Other Sentences,# Driving While License Suspended/Invalid Jail Sentences,# Driving While License Suspended/Invalid  Probation/Community Supervision Sentences,# Driving While License Suspended/Invalid Fine Only Sentences,# Driving While License Suspended/Invalid Other Sentences,# Other Misdemeanors Jail Sentences,# Other Misdemeanors Probation/Community Supervision Sentences,# Other Misdemeanors Fine Only Sentences,# Other Misdemeanors Other Sentences,# New Misdemeanor Cases Filed,# Misdemeanor Dispositions,# Capital Murders,# Murders,# Other Homicides,# Aggravated Assault or Attempted Murder,# Sexual Assault of Adult,# Indecency With or Sexual Assault of Child,# Felony Family Violence Assault,# Aggravated Robbery or Robbery,# Burglary,# Felony Theft,# Auto Theft,# Drug Sale or Manufacture,# Felony Drug Possession,# Felony DWI,# Other Felony,# Capital Murder Prison Sentences,# Capital Murder State Jail Sentences,# Capital Murder Local Jail Sentences,# Capital Murder Probation/Community Supervision Sentences,# Capital Murder Shock Probation Sentences,# Capital Murder Fine Only Sentences,#Captal Murder Other Sentences,# Murder Prison Sentences,# Murder State Jail Sentences,# Murder Local Jail Sentences,# Murder Probation/Community Supervision Sentences,# Murder Shock Probation Sentences,# Murder Fine Only Sentences,# Murder Other Sentences,# Other Homicides Prison Sentences,# Other Homicides State Jail Sentences,# Other Homicides Local Jail Sentences,# Other Homicides Probation/Community Supervision Sentences,# Other Homicides Shock Probation Sentences,# Other Homicides Fine Only Sentences,# Other Homicides Other Sentences,# Aggravated Assault or Attempted Murder Prison Sentences,# Aggravated Assault or Attempted Murder State Jail Sentences,# Aggravated Assault or Attempted Murder Local Jail Sentences,# Aggravated Assault or Attempted Murder Probation/Community Supervision Sentences,# Aggravated Assault or Attempted Murder Shock Probation Sentences,# Aggravated Assault or Attempted Murder Fine Only Sentences,# Aggravated Assault or Attempted Murder Other Sentences,# Sexual Assault of Adult Prison Sentences,# Sexual Assault of Adult State Jail Sentences,# Sexual Assault of Adult Local Jail Sentences,# Sexual Assault of Adult Probation/Community Supervision Sentences,# Sexual Assault of Adult Shock Probation Sentences,# Sexual Assault of Adult  Fine Only Sentences,# Sexual Assault of Adult Other Sentences,# Indecency With or Sexual Assault of Child Prison Sentences,# Indecency With or Sexual Assault of Child  State Jail Sentences,# Indecency With or Sexual Assault of Child  Local Jail Sentences,# Indecency With or Sexual Assault of Child  Probation/Community Supervision Sentences,# Indecency With or Sexual Assault of Child  Shock Probation Sentences,# Indecency With or Sexual Assault of Child Fine Only Sentences,# Indecency With or Sexual Assault of Child Other Sentences,# Felony Family Violence Prison Sentences,# Felony Family Violence State Jail Sentences,# Felony Family Violence Local Jail Sentences,#Felony Family Violence Probation/Community Supervision Sentences,# Felony Family Violence Shock Probation Sentences,# Felony Family Violence Fine Only Sentences,# Felony Family Violence Other Sentences,# Aggravated Robbery or Robbery Prison Sentences,# Aggravated Robbery or Robbery State Jail Sentences,# Aggravated Robbery or Robbery Local Jail Sentences,# Aggravated Robbery or Robbery Probation/Community Supervision Sentences,# Aggravated Robbery or Robbery Shock Probation Sentences,# Aggravated Robbery or Robbery Fine Only Sentences,# Aggravated Robbery or Robbery Other Sentences,# Burglary Prison Sentences,# Burglary State Jail Sentences,# Burglary Local Jail Sentences,# Burglary Probation/Community Supervision Sentences,# Burglary Shock Probation Sentences,# Burglary Fine Only Sentences,# Burglary Other Sentences,# Felony Theft Prison Sentences,# Felony Theft State Jail Sentences,# Felony Theft Local Jail Sentences,# Felony Theft Probation/Community Supervision Sentences,# Felony Theft Shock Probation Sentences,# Felony Theft Fine Only Sentences,# Felony Theft Other Sentences,# Auto Theft Theft Prison Sentences,# Auto Theft State Jail Sentences,# Auto Theft Local Jail Sentences,# Auto Theft Probation/Community Supervision Sentences,# Auto Theft Shock Probation Sentences,# Auto Theft Fine Only Sentences,# Auto Theft Other Sentences,# Drug Sale or Manufacture Prison Sentences,# Drug Sale or Manufacture State Jail Sentences,# Drug Sale or Manufacture Local Jail Sentences,# Drug Sale or Manufacture Probation/Community Supervision Sentences,# Drug Sale or Manufacture Shock Probation Sentences,# Drug Sale or Manufacture Fine Only Sentences,# Drug Sale or Manufacture Other Sentences,# Felony Drug Possession Prison Sentences,# Felony Drug Possession State Jail Sentences,# Felony Drug Possession Local Jail Sentences,# Felony Drug Possession Probation/Community Supervision Sentences,# Felony Drug Possession Shock Probation Sentences,# Felony Drug Possession Fine Only Sentences,# Felony Drug Possession Other Sentences,# Felony DWI Prison Sentences,# Felony DWI State Jail Sentences,# Felony DWI Local Jail Sentences,# Felony DWI Probation/Community Supervision Sentences,# Felony DWI Shock Probation Sentences,# Felony DWI Fine Only Sentences,# Felony DWI Other Sentences,# Other Felony Prison Sentences,# Other Felony State Jail Sentences,# Other Felony Local Jail Sentences,# Other Felony Probation/Community Supervision Sentences,# Other Felony Shock Probation Sentences,# Other Felony Fine Only Sentences,# Other Felony Other Sentences,# of Felony Dispositions ,# of Felonies Filed by Indictment or Information, DA Name, Total Marijuana Possession Misd Sentences, Percent of MisdMariPoss Sentences that are Jail, Total Second DWI Sentences, Percent Jail Second DWI Sentences, Total Murder Sentences, Percent State Jail Mudrer Sentences, Total Felony Family Violence Sentences, Percent Probation/Community Service Family Violence Sentences
El Paso,2016,837147,EXAMPLE,DEM,7388,695,3979,983,5745,838,5098,1505,332,109,7825,818,1120,6,2,147,124,0,0,332,61,45,0,6,1,0,0,771,39,354,2,144,15,8,0,219,86,2,0,92,30,7,0,29,9,18,0,1,0,0,0,1000,154,89,1,11479,12651,38,68,5,2026,83,549,20,556,1560,1923,356,1116,3669,949,4248,5,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,86,6,120,56,0,1,0,3,0,0,1,0,0,0,33,0,1,8,0,0,0,0,0,0,0,0,0,0,59,5,27,19,0,1,0,78,53,48,53,0,0,0,30,145,72,71,0,0,0,0,24,20,1,0,0,0,114,30,16,65,0,0,0,92,105,234,162,0,5,0,140,14,22,261,0,0,0,218,44,175,143,1,1,0,6363,5232,Jaime Esparza,1166,66.12349914236707,271,45.75645756457565,12,0.0,0,
El Paso,2017,840410,EXAMPLE,DEM,6912,691,3183,757,5896,1125,4713,1418,297,72,7478,666,937,7,1,127,116,0,0,328,47,19,0,1,0,0,0,736,49,504,0,181,15,5,0,218,101,6,0,126,25,10,0,28,7,15,0,2,0,2,0,1013,153,81,0,11189,12747,47,73,4,1828,68,436,12,546,994,1609,324,967,3051,728,3459,9,0,0,0,0,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,91,4,75,54,0,1,0,3,0,0,3,0,0,0,31,0,2,2,0,0,0,0,0,0,0,0,0,0,133,4,25,17,0,0,0,75,56,28,42,0,0,0,53,125,54,59,0,0,0,2,26,18,7,0,0,0,125,13,13,69,0,0,0,111,119,241,197,0,1,0,120,7,13,196,0,0,0,222,29,125,145,0,1,0,5838,4992,Jaime Esparza,1289,57.09852598913887,243,47.73662551440329,19,0.0,0,
Ellis,2011,152396,EXAMPLE,,880,92,312,1125,577,91,200,137,157,231,668,89,128,0,1,27,28,0,0,67,13,1,0,64,3,20,1,182,24,0,0,34,6,0,0,30,16,0,0,22,8,2,0,23,9,16,0,86,7,0,0,266,21,2,0,1738,1809,7,5,3,205,38,114,65,51,226,174,159,114,447,142,572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,8,0,0,0,3,0,0,0,0,0,0,9,0,0,1,0,0,0,3,0,1,6,0,0,0,3,0,0,2,0,0,0,14,5,2,14,0,0,0,10,3,0,10,0,0,0,6,8,1,12,0,0,1,8,3,0,5,0,0,0,13,12,0,36,0,0,0,9,0,0,11,0,0,0,27,16,1,33,0,0,1,973,1124,,206,88.3495145631068,55,50.90909090909091,0,,10,60.0
Ellis,2012,153712,EXAMPLE,,794,79,339,939,495,90,201,124,90,191,578,33,142,0,0,13,39,0,0,71,22,1,0,33,12,2,1,128,30,0,0,23,4,0,0,30,9,1,0,23,13,0,0,18,6,8,0,59,14,0,0,205,42,1,0,1576,1709,1,6,5,188,33,132,64,62,192,213,150,128,459,135,614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16,1,7,16,0,0,0,2,0,0,1,0,0,0,17,0,0,1,0,0,0,10,0,1,13,0,0,0,9,0,1,6,0,0,0,28,18,3,24,0,0,0,26,19,2,13,0,0,0,7,13,6,22,0,0,0,18,3,0,10,0,0,0,38,41,5,62,0,0,1,29,3,0,29,0,0,0,57,22,4,78,0,0,1,1099,1062,,158,81.0126582278481,52,75.0,1,0.0,24,54.166666666666664
Ellis,2013,155987,EXAMPLE,,878,91,529,755,585,145,193,125,116,288,654,23,163,0,0,12,25,0,0,107,39,0,0,35,7,1,1,125,28,0,0,27,22,0,0,29,11,0,0,16,12,0,0,30,11,2,7,66,35,0,0,218,33,0,0,2126,1700,4,21,2,197,27,124,64,54,214,227,166,134,464,128,610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,1,4,15,0,0,0,2,0,0,1,0,0,0,14,0,0,0,0,0,0,7,0,2,14,0,0,0,7,0,1,2,0,0,0,23,13,3,23,0,0,0,22,30,1,30,0,0,0,9,10,5,32,0,0,0,26,10,0,7,0,0,0,27,41,4,43,0,0,0,17,2,2,28,0,0,0,76,21,7,70,0,0,0,1027,1065,,153,81.69934640522875,37,67.56756756756756,1,0.0,23,60.86956521739131
Ellis,2014,159185,EXAMPLE,,987,139,602,588,906,202,265,124,155,441,728,38,250,0,0,20,52,0,0,134,77,2,0,31,6,7,0,270,41,0,0,57,12,0,0,27,23,1,0,12,15,2,0,40,12,3,0,137,57,0,0,254,57,1,0,2407,2491,6,22,1,206,31,174,86,41,204,348,50,118,662,143,605,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,5,9,0,0,0,0,0,0,1,0,0,0,26,0,0,2,0,0,0,11,0,4,17,0,0,0,11,0,0,2,0,0,0,25,10,3,16,0,0,0,22,51,9,48,0,0,0,2,12,1,3,0,0,0,18,4,0,8,0,0,0,46,43,8,56,0,0,0,11,3,0,30,0,0,0,77,18,8,50,0,0,0,1049,1084,,311,86.81672025723472,72,72.22222222222221,2,0.0,32,53.125
Ellis,2015,163285,EXAMPLE,,951,118,493,452,788,217,277,124,146,459,656,54,219,0,0,20,41,0,0,107,50,0,0,19,9,0,0,228,61,0,0,50,21,0,0,40,27,0,0,19,5,0,0,24,11,7,0,133,29,0,0,240,42,1,0,2096,2248,5,16,5,198,45,159,94,36,141,320,46,95,684,140,607,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,10,0,0,0,0,0,0,1,0,0,0,21,0,0,1,0,0,0,12,0,1,10,0,0,0,3,0,0,1,0,0,0,21,10,4,6,0,0,0,17,35,7,34,0,0,0,7,5,4,0,0,0,0,22,1,0,3,0,0,0,28,53,10,50,0,0,0,23,1,0,27,0,0,0,76,17,6,36,0,0,0,958,1038,,289,78.89273356401384,61,67.21311475409836,1,0.0,23,43.47826086956522
Ellis,2016,168381,EXAMPLE,,873,100,343,360,822,269,233,98,135,453,644,60,195,0,0,16,53,0,0,83,27,0,0,7,0,0,0,234,45,0,0,82,22,0,0,39,14,0,0,14,7,1,0,36,11,7,0,197,20,1,0,222,42,1,0,1859,2135,2,10,5,225,31,183,84,54,138,339,50,109,786,151,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,9,0,0,0,2,0,0,1,0,0,0,22,0,0,0,0,0,0,18,0,1,11,0,0,0,5,0,0,0,0,0,0,15,13,0,8,0,0,0,15,45,11,36,0,0,0,2,11,0,2,0,0,0,17,0,0,2,0,0,0,50,55,9,58,0,0,0,16,1,2,33,0,0,0,80,20,6,50,0,0,0,1084,1163,,279,83.87096774193549,69,76.81159420289855,0,,30,36.666666666666664
Ellis,2017,173620,EXAMPLE,,888,91,371,324,872,301,237,111,127,303,652,60,162,0,0,15,28,0,0,93,30,0,0,7,0,0,0,253,33,0,0,92,15,0,0,37,9,0,0,22,6,0,0,32,7,14,0,118,11,0,0,252,30,0,0,2181,1908,2,3,11,211,25,169,104,65,162,293,73,107,939,153,590,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,1,0,0,0,31,0,1,10,0,0,0,1,0,0,0,0,0,0,32,0,0,0,0,0,0,13,0,1,9,0,0,0,22,0,0,1,0,0,0,32,11,3,6,0,0,0,38,47,13,29,0,0,0,8,15,1,3,0,0,0,30,0,0,3,0,0,0,87,68,16,73,0,0,0,24,1,2,39,0,0,0,79,13,5,31,0,0,0,1336,1246,,286,88.46153846153845,43,65.11627906976744,2,0.0,23,39.130434782608695
Erath,2011,38925,EXAMPLE,,283,28,270,264,206,37,42,30,72,145,210,81,38,0,0,5,1,0,0,29,20,0,0,33,12,0,0,27,28,0,0,13,3,0,0,5,1,0,0,6,3,0,0,3,6,7,0,27,22,1,0,44,13,0,0,687,945,1,1,2,13,2,5,5,1,39,49,7,63,126,35,137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,1,4,0,0,0,1,10,0,3,0,0,0,0,1,0,0,0,0,0,11,1,0,3,0,0,0,9,9,0,13,0,0,0,5,0,1,7,0,0,0,18,7,1,5,0,0,0,278,202,,55,49.09090909090909,6,16.666666666666664,1,0.0,2,50.0
Erath,2012,39414,EXAMPLE,REP,313,51,202,156,211,33,57,29,75,161,258,81,36,0,0,11,4,0,0,19,25,0,0,4,21,0,0,33,25,0,0,8,1,0,0,12,4,0,0,4,0,0,0,9,3,2,0,16,27,0,0,48,25,3,0,748,832,0,0,0,26,2,14,11,2,39,50,6,48,85,33,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,1,4,2,2,0,0,1,0,3,0,0,0,0,0,16,0,0,5,0,0,0,7,6,8,9,0,0,0,5,0,0,11,0,0,0,6,9,1,9,0,0,0,244,159,Michael Alan Nash,58,56.896551724137936,15,26.666666666666668,0,,1,100.0
Erath,2013,39903,EXAMPLE,REP,393,59,267,188,222,53,48,25,63,236,304,132,44,0,0,14,2,0,0,35,39,0,0,12,13,0,0,35,25,0,0,12,3,0,0,12,3,0,0,4,0,2,0,3,2,2,0,24,42,0,0,58,32,2,0,934,1044,1,1,0,36,9,17,19,1,36,66,7,29,112,42,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,7,0,7,0,0,0,1,0,0,3,0,0,0,11,0,0,1,0,0,0,8,12,2,16,0,0,0,6,1,0,14,0,0,0,13,5,2,9,0,0,0,300,271,Michael Alan Nash,60,58.333333333333336,16,12.5,0,,5,20.0
Erath,2014,40543,EXAMPLE,REP,387,60,226,123,228,77,52,28,58,197,251,137,24,0,0,31,5,0,0,45,20,0,0,13,4,0,0,42,21,0,0,18,8,0,0,10,4,0,0,4,2,0,0,2,1,1,0,31,31,0,0,65,14,0,0,802,950,1,2,1,42,11,18,18,0,46,64,3,23,119,43,139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,4,14,1,3,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,9,19,1,12,0,0,0,8,0,0,7,0,0,0,21,7,0,10,0,0,0,317,233,Michael Alan Nash,63,66.66666666666666,36,13.88888888888889,1,0.0,9,66.66666666666666
Erath,2015,41221,EXAMPLE,REP,377,39,173,77,229,75,42,11,45,187,242,25,95,0,0,8,6,0,0,29,17,0,0,4,11,0,0,16,32,0,0,4,11,0,0,10,5,0,0,0,0,0,0,2,0,1,0,23,33,0,0,38,18,1,0,711,755,1,1,1,50,11,15,17,1,70,38,11,35,135,57,118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,19,5,0,5,0,0,0,3,8,1,1,0,0,0,2,2,0,1,0,0,0,4,1,0,1,0,0,0,13,14,3,12,0,0,0,14,0,0,8,0,0,0,14,5,0,12,0,0,0,311,241,Michael Alan Nash,48,33.33333333333333,14,42.857142857142854,1,0.0,4,25.0
Erath,2016,41443,EXAMPLE,REP,337,48,196,46,277,59,40,14,48,145,269,17,101,0,0,13,8,0,0,21,22,0,0,2,6,0,0,23,47,0,0,13,6,0,0,7,4,0,0,2,0,0,0,4,3,12,0,15,27,0,0,36,32,1,0,595,804,0,0,1,41,5,20,17,1,38,54,7,45,141,37,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,6,2,0,5,0,0,0,10,3,1,2,0,0,0,0,1,0,1,0,0,0,2,5,0,2,0,0,0,13,16,0,15,0,0,0,5,1,0,12,0,0,0,18,3,0,6,0,0,0,274,224,Alan Nash,70,32.857142857142854,21,38.095238095238095,0,,10,30.0
Erath,2017,41969,EXAMPLE,REP,284,40,194,27,263,39,41,24,55,124,299,14,79,0,0,10,7,0,0,17,21,0,0,1,1,0,0,27,38,0,0,6,0,0,0,3,1,0,0,3,5,1,0,3,1,6,4,12,28,0,0,24,32,1,0,590,615,0,1,0,29,2,13,3,1,21,56,14,60,118,34,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,6,15,0,2,0,0,0,1,4,0,0,0,0,0,17,3,0,0,0,0,0,14,12,0,16,0,0,0,8,0,0,4,0,0,0,28,9,0,7,0,0,0,276,183,Alan Nash,65,41.53846153846154,17,41.17647058823529,0,,2,0.0
Falls,2011,17850,EXAMPLE,,37,14,17,6,48,8,12,18,13,36,63,5,20,0,0,2,5,0,0,6,3,0,0,1,1,0,0,15,13,0,0,3,1,0,0,1,1,0,0,6,5,0,1,0,0,1,0,11,9,0,0,34,8,0,0,221,250,1,2,0,17,3,15,3,3,32,39,2,11,103,23,136,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,5,5,0,8,0,0,2,0,10,0,11,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,9,11,0,17,0,0,1,5,2,0,6,0,0,0,11,8,0,15,0,0,1,175,152,,28,53.57142857142857,7,71.42857142857143,2,50.0,2,0.0
Falls,2012,17561,EXAMPLE,,90,12,36,10,107,18,17,31,64,45,124,2,8,0,0,1,5,0,0,0,4,0,0,0,0,0,0,9,16,0,0,3,5,0,0,3,1,0,0,4,1,0,0,0,1,0,0,12,14,0,0,17,7,0,0,175,172,2,1,0,16,6,5,2,2,20,20,1,7,55,7,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,11,0,0,0,0,1,0,10,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,3,7,0,20,0,0,0,0,1,0,4,0,0,1,19,7,1,10,0,0,2,141,126,,25,36.0,6,83.33333333333334,1,0.0,1,0.0
Falls,2013,17240,EXAMPLE,,97,21,40,11,149,18,32,64,147,74,200,9,15,0,0,6,4,0,0,2,3,0,0,1,1,0,0,28,23,0,1,5,4,0,0,4,7,0,1,10,1,0,0,5,2,1,3,10,14,0,2,40,20,0,0,447,388,2,1,0,19,4,5,2,2,19,18,0,11,55,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,1,6,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,3,11,0,22,0,0,0,1,0,0,2,0,0,0,6,4,0,12,0,0,0,118,85,,52,53.84615384615385,10,40.0,0,,3,66.66666666666666
Falls,2014,17207,EXAMPLE,,82,11,54,23,117,19,31,54,198,57,164,6,2,0,0,1,0,0,0,4,2,0,0,2,1,0,0,13,4,0,0,7,0,0,1,8,0,0,0,2,3,1,0,7,3,0,0,14,4,0,1,14,5,0,1,322,325,2,2,2,40,2,8,8,4,16,33,2,7,81,16,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0,6,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,5,0,6,0,0,0,3,0,0,4,0,0,0,9,5,0,9,0,0,0,86,173,,17,76.47058823529412,1,0.0,0,,5,20.0
Falls,2015,17230,EXAMPLE,,91,13,58,17,228,35,44,50,225,79,175,4,13,0,0,0,3,0,0,8,3,0,0,2,0,0,0,24,14,1,0,5,1,0,0,8,3,0,0,5,2,0,0,8,4,0,1,9,11,1,0,26,3,0,1,490,352,2,2,1,35,5,11,4,10,28,39,2,13,150,20,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,1,20,0,0,0,1,1,0,0,0,0,0,9,4,0,9,0,0,0,102,205,,39,61.53846153846154,3,100.0,0,,0,
Falls,2016,17331,EXAMPLE,,78,20,33,11,249,42,39,49,219,84,187,1,5,0,0,2,4,0,0,1,1,0,0,6,0,0,0,30,8,1,1,5,1,0,0,6,3,0,0,5,0,0,0,8,1,3,7,13,5,0,0,26,3,1,0,410,355,2,2,1,45,7,15,4,10,48,46,2,14,206,27,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2,0,2,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,8,6,0,27,0,0,0,2,0,0,3,0,0,0,21,4,0,18,0,0,0,147,250,,40,75.0,6,66.66666666666666,0,,0,
Falls,2017,17437,EXAMPLE,,93,19,38,10,230,40,37,41,205,80,187,7,3,0,2,2,3,0,0,1,0,0,0,0,1,0,0,19,3,3,1,5,0,0,1,4,2,1,0,2,0,4,0,9,1,8,10,16,3,2,0,26,1,0,0,331,315,2,2,1,37,7,11,4,12,45,49,4,22,236,25,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,4,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,12,6,5,34,0,0,0,2,0,0,1,0,0,0,18,0,2,21,0,0,1,151,181,,26,73.07692307692307,5,60.0,0,,0,
Fannin,2011,33872,EXAMPLE,,269,57,151,436,165,82,86,32,101,0,525,22,57,2,0,12,13,0,0,31,21,0,0,55,11,0,0,40,22,0,0,18,16,0,0,14,18,1,0,5,6,2,0,17,6,3,0,0,0,0,0,134,77,9,0,618,950,0,1,0,83,0,44,0,6,65,59,13,128,103,49,213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2,18,1,0,0,0,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,9,2,0,24,0,0,0,2,8,0,12,0,0,0,1,5,0,3,0,0,0,19,12,1,35,0,0,0,10,8,1,31,0,0,0,15,1,0,9,0,0,0,46,9,0,46,0,0,0,468,383,,62,64.51612903225806,25,52.0,1,0.0,0,
Fannin,2012,33576,EXAMPLE,REP,218,52,119,289,139,100,70,35,77,0,465,20,40,0,0,8,14,0,0,26,16,1,0,46,10,0,0,40,26,0,0,19,18,0,0,12,18,1,0,9,2,0,0,22,7,1,1,0,0,0,0,147,37,1,0,575,880,1,0,0,62,5,38,0,4,54,34,11,114,90,32,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,18,0,0,0,3,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2,1,24,0,0,0,0,4,1,11,0,0,0,1,3,0,4,0,0,0,18,13,1,46,0,0,0,6,7,0,38,0,0,0,11,0,1,13,0,0,0,37,3,1,37,0,0,0,435,433,RICHARD GLASER,66,60.60606060606061,22,63.63636363636363,0,,0,
